image_id_1,object_id_1,image_id_2,object_id_2,distance,occlusion,raw_distance,raw_occlusion
c624df899d17af63,0,c624df899d17af63,1,1,0,1,0
c62798699394afef,0,c62798699394afef,1,0,3,0,3
c628492b4b5a8061,0,c628492b4b5a8061,1,1,1,1,1
c62ce9a0bf5c05ce,0,c62ce9a0bf5c05ce,1,2,0,2,0
c633dcea90ebc694,0,c633dcea90ebc694,1,1,0,1,0
c63cba48411f3155,0,c63cba48411f3155,1,3,0,3,0
c640aa5d94ca97a4,0,c640aa5d94ca97a4,1,2,0,"2,1,2","0,0,0"
c640e1063c4fc8fe,0,c640e1063c4fc8fe,1,2,0,2,0
c641632ca6467178,0,c641632ca6467178,1,2,0,2,0
c646264c709ef68a,0,c646264c709ef68a,1,2,0,2,0
c64a15afa93caf28,0,c64a15afa93caf28,1,2,2,2,2
c655193472a35ffa,0,c655193472a35ffa,1,2,0,2,0
c658cfa32fa83892,0,c658cfa32fa83892,1,2,2,2,2
c65a902f3b2ef935,0,c65a902f3b2ef935,1,0,0,0,0
c6680415a59d87fc,0,c6680415a59d87fc,1,2,2,2,2
c66dc67e44ac1e55,0,c66dc67e44ac1e55,1,0,0,0,0
c66f6526af164144,0,c66f6526af164144,1,1,0,1,0
c6763e72a153920d,0,c6763e72a153920d,1,1,1,1,1
c6772bcfc9b6dc95,0,c6772bcfc9b6dc95,1,0,0,0,0
c67a1518605b5803,0,c67a1518605b5803,1,1,3,"1,1,1","3,3,3"
c68018445fc5e38d,0,c68018445fc5e38d,1,3,0,3,0
c68224d0148a9e11,0,c68224d0148a9e11,1,1,0,1,0
c6883e1bd91f7437,0,c6883e1bd91f7437,1,2,0,2,0
c68d310cae01a15d,0,c68d310cae01a15d,1,2,0,2,0
c68f57c34ed3f84d,0,c68f57c34ed3f84d,1,1,1,1,1
c692825670a5ca53,0,c692825670a5ca53,1,2,0,2,0
c6937f9b3184736e,0,c6937f9b3184736e,1,2,2,2,2
c69690901d09e930,0,c69690901d09e930,1,2,0,2,0
c698819a2721db9a,0,c698819a2721db9a,1,2,2,2,2
c69ad1fadaaa156c,0,c69ad1fadaaa156c,1,1,0,1,0
c6a336bb6ba547c8,0,c6a336bb6ba547c8,1,2,0,2,0
c6a5e9630c0304a3,0,c6a5e9630c0304a3,1,1,1,1,1
c6b4c61fb04fd872,0,c6b4c61fb04fd872,1,1,0,1,0
c6bd665e0f78ce5b,0,c6bd665e0f78ce5b,1,1,0,1,0
c6be69a0a78f359c,0,c6be69a0a78f359c,1,1,0,1,0
c6c301ee1660caf0,0,c6c301ee1660caf0,1,1,1,1,1
c6c4b2dbf4bf83bb,0,c6c4b2dbf4bf83bb,1,2,2,"2,2,2","2,2,2"
c6cb74e1c187f668,0,c6cb74e1c187f668,1,2,1,2,1
c6d8f5a78ff41d85,0,c6d8f5a78ff41d85,1,0,0,0,0
c6dab6d09e5e4b22,0,c6dab6d09e5e4b22,1,3,0,3,0
c6dcb90ec9e31b86,0,c6dcb90ec9e31b86,1,3,0,3,0
c6e60a86369cf4f7,0,c6e60a86369cf4f7,1,2,2,2,2
c6e76a60c624dfa9,0,c6e76a60c624dfa9,1,2,2,2,2
c6eaf2f075f8977e,0,c6eaf2f075f8977e,1,2,0,2,0
c6edbc1bdbcf438b,0,c6edbc1bdbcf438b,1,1,1,1,1
c6f28a09ce74693a,0,c6f28a09ce74693a,1,0,0,0,0
c6f3e56a6ca7faa3,0,c6f3e56a6ca7faa3,1,2,0,2,0
c6f570ec1f02dfb8,0,c6f570ec1f02dfb8,1,1,0,1,0
c6f7a096e51f2bf4,0,c6f7a096e51f2bf4,1,2,0,2,0
c6f8e98564893dde,0,c6f8e98564893dde,1,1,0,1,0
c6fdad2680974a5b,0,c6fdad2680974a5b,1,2,0,2,0
c6ff659cfb725743,0,c6ff659cfb725743,1,3,0,3,0
c6ffcc011591fc1a,0,c6ffcc011591fc1a,1,2,0,2,0
c704d1b37c82ac3e,0,c704d1b37c82ac3e,1,0,0,0,0
c704de700ce1ef40,0,c704de700ce1ef40,1,2,2,2,2
c7093b06672e897f,0,c7093b06672e897f,1,1,0,1,0
c71324f7c824d215,0,c71324f7c824d215,1,2,0,2,0
c7134c2ed0f111f4,0,c7134c2ed0f111f4,1,3,0,3,0
c717a1ccf9772628,0,c717a1ccf9772628,1,2,2,2,2
c71e854ee6ba28d2,0,c71e854ee6ba28d2,1,0,0,0,0
c72540ed07ae2e99,0,c72540ed07ae2e99,1,1,1,1,1
c72c251b409e8141,0,c72c251b409e8141,1,3,0,"0,3,3","0,0,0"
c72c81aa44d5fb0b,0,c72c81aa44d5fb0b,1,3,0,3,0
c72f52b05f4f83d8,0,c72f52b05f4f83d8,1,3,0,3,0
c72fc756b0c767c2,0,c72fc756b0c767c2,1,0,0,0,0
c733cbe0abee471a,0,c733cbe0abee471a,1,1,1,1,1
c7430054f9aa5946,0,c7430054f9aa5946,1,2,0,2,0
c754032b79a1cbc7,0,c754032b79a1cbc7,1,1,1,1,1
c758483860b1a103,0,c758483860b1a103,1,0,0,0,0
c75e9a218e328d74,0,c75e9a218e328d74,1,2,0,2,0
c7622eca152e04c7,0,c7622eca152e04c7,1,2,0,2,0
c76b50fe4b0bec1e,0,c76b50fe4b0bec1e,1,2,2,2,2
c76e04f4dee3b336,0,c76e04f4dee3b336,1,2,0,2,0
c774598a8d90b683,0,c774598a8d90b683,1,3,3,3,3
c784a9ddc151f298,0,c784a9ddc151f298,1,1,1,1,1
c785b82e33292bf0,0,c785b82e33292bf0,1,1,1,1,1
c78d7d8a3e872b7a,0,c78d7d8a3e872b7a,1,0,0,"0,0,0","0,0,0"
c79930f1133fd588,0,c79930f1133fd588,1,1,1,1,1
c79971812c77ca30,0,c79971812c77ca30,1,0,0,0,0
c7a08aafc2d73779,0,c7a08aafc2d73779,1,1,0,1,0
c7a1048d5e0826d4,0,c7a1048d5e0826d4,1,1,0,1,0
c7a637d22e740629,0,c7a637d22e740629,1,1,0,1,0
c7a78487f7ecb05a,0,c7a78487f7ecb05a,1,2,0,2,0
c7a99c5bc1f06edf,0,c7a99c5bc1f06edf,1,1,0,"1,1,2","0,0,0"
c7ba67c1d1529ac6,0,c7ba67c1d1529ac6,1,1,0,1,0
c7c292f5a992246f,0,c7c292f5a992246f,1,2,0,2,0
c7c8206dd509ab63,0,c7c8206dd509ab63,1,2,0,2,0
c7cd4d1da39c21c8,0,c7cd4d1da39c21c8,1,2,0,2,0
c7d60ef48f703c32,0,c7d60ef48f703c32,1,3,0,"2,3,3","0,0,0"
c7e0bdbe600c1f2d,0,c7e0bdbe600c1f2d,1,1,1,1,1
c7ea9783298c5adc,0,c7ea9783298c5adc,1,2,0,2,0
c7eb413e661a4e73,0,c7eb413e661a4e73,1,0,0,0,0
c7f2bbf90642b292,0,c7f2bbf90642b292,1,2,0,"2,2,2","0,0,0"
c7f3a29a0dcd76bc,0,c7f3a29a0dcd76bc,1,2,0,2,0
c7f6d24f468e9dc3,0,c7f6d24f468e9dc3,1,1,1,1,1
c7fc03540a9b9b87,0,c7fc03540a9b9b87,1,1,1,1,1
c801143f16370bb6,0,c801143f16370bb6,1,2,2,2,2
c8037a3dc158d1de,0,c8037a3dc158d1de,1,1,1,1,1
c8069020c8d5b4fc,0,c8069020c8d5b4fc,1,2,0,2,0
c80d702238321923,0,c80d702238321923,1,2,2,2,2
c8195cbefc5ef523,0,c8195cbefc5ef523,1,2,1,2,1
c81b4dd57be3cb99,0,c81b4dd57be3cb99,1,1,0,1,0
c82145e4346c8e46,0,c82145e4346c8e46,1,1,0,1,0
c8234d12fb8afacb,0,c8234d12fb8afacb,1,2,2,2,2
c82418644ae6104d,0,c82418644ae6104d,1,1,0,1,0
c834500f88b362dd,0,c834500f88b362dd,1,0,0,"0,0,0","0,0,0"
c837538aa5184bcf,0,c837538aa5184bcf,1,1,1,1,1
c83addda500f3644,0,c83addda500f3644,1,3,1,3,1
c841034f7300fc9d,0,c841034f7300fc9d,1,3,3,3,3
c842beb65588dac2,0,c842beb65588dac2,1,2,2,2,2
c847ac34f646e87e,0,c847ac34f646e87e,1,2,2,2,2
c848251e84494c8d,0,c848251e84494c8d,1,2,0,2,0
c84dc969dac9d6e4,0,c84dc969dac9d6e4,1,1,0,1,0
c8531d7db8b65761,0,c8531d7db8b65761,1,2,0,2,0
c853358ed380683b,0,c853358ed380683b,1,3,0,3,0
c85b20435601a4ce,0,c85b20435601a4ce,1,1,1,1,1
c8613a8bd41b4e3a,0,c8613a8bd41b4e3a,1,1,0,1,0
c86ca185d542dfb7,0,c86ca185d542dfb7,1,1,1,1,1
c86d84b6502ad4aa,0,c86d84b6502ad4aa,1,1,1,1,1
c878fdf28d524586,0,c878fdf28d524586,1,1,0,1,0
c88cd3e3c8f08e2a,0,c88cd3e3c8f08e2a,1,0,0,"0,0,0","0,0,0"
c8943f999c458921,0,c8943f999c458921,1,1,0,1,0
c898b2caec24f8dc,0,c898b2caec24f8dc,1,1,1,1,1
c8a167b68bd7a266,0,c8a167b68bd7a266,1,2,0,2,0
c8a1dfa742d2f04e,0,c8a1dfa742d2f04e,1,1,0,1,0
c8ae774786334cf4,0,c8ae774786334cf4,1,2,2,2,2
c8b11929d22a0397,0,c8b11929d22a0397,1,1,0,1,0
c8b173e4536d553e,0,c8b173e4536d553e,1,2,0,2,0
c8b77d5fa6365acf,0,c8b77d5fa6365acf,1,2,0,2,0
c8cd5bb014e7bb53,0,c8cd5bb014e7bb53,1,2,0,2,0
c8cf4d069c032337,0,c8cf4d069c032337,1,2,1,2,1
c8d7ec559885bc5f,0,c8d7ec559885bc5f,1,3,0,3,0
c8e17e453e8e99d3,0,c8e17e453e8e99d3,1,1,1,1,1
c8e7933fb4159d12,0,c8e7933fb4159d12,1,0,0,0,0
c8e977cd8fc4b253,0,c8e977cd8fc4b253,1,1,1,1,1
c8f4f749c078f737,0,c8f4f749c078f737,1,1,2,1,2
c8f52a721d9ad47a,0,c8f52a721d9ad47a,1,2,3,2,3
c912adb010312fc3,0,c912adb010312fc3,1,2,0,2,0
c9181a22220e9df4,0,c9181a22220e9df4,1,1,0,1,0
c92597f24809a692,0,c92597f24809a692,1,2,0,2,0
c92c5acc2fbc9bf1,0,c92c5acc2fbc9bf1,1,2,3,2,3
c933219b51a91b9d,0,c933219b51a91b9d,1,3,0,3,0
c936e0d66187cd87,0,c936e0d66187cd87,1,1,0,1,0
c938980a18bcaf43,0,c938980a18bcaf43,1,2,0,2,0
c93d49e22f072be1,0,c93d49e22f072be1,1,1,0,1,0
c945beb83170cb9f,0,c945beb83170cb9f,1,0,0,0,0
c954b0a8ac1c5e3d,0,c954b0a8ac1c5e3d,1,0,0,"0,0,0","0,0,0"
c966e20cf6196a22,0,c966e20cf6196a22,1,2,0,2,0
c96b638724777292,0,c96b638724777292,1,2,0,2,0
c96d9f90b5653fc5,0,c96d9f90b5653fc5,1,2,0,2,0
c9700688d3fc2f4d,0,c9700688d3fc2f4d,1,3,0,3,0
c97752236d6016ef,0,c97752236d6016ef,1,3,3,"3,3,1","3,3,1"
c977985cba818570,0,c977985cba818570,1,1,1,1,1
c980b62f175e60e3,0,c980b62f175e60e3,1,2,0,"2,2,2","0,0,0"
c9832459bdb4d3d6,0,c9832459bdb4d3d6,1,1,0,1,0
c98817e095ae86b5,0,c98817e095ae86b5,1,2,0,2,0
c98f986a7a1be277,0,c98f986a7a1be277,1,2,0,2,0
c98fca04c9e5361a,0,c98fca04c9e5361a,1,1,0,1,0
c9b6e535988a421c,0,c9b6e535988a421c,1,1,0,"1,1,1","0,0,0"
c9b7c57c7714f40a,0,c9b7c57c7714f40a,1,2,0,2,0
c9b7e3e16a785c8f,0,c9b7e3e16a785c8f,1,1,1,1,1
c9b83bb7a9b10360,0,c9b83bb7a9b10360,1,3,3,3,3
c9cbcdbddd51030e,0,c9cbcdbddd51030e,1,2,0,2,0
c9cff02d60d23500,0,c9cff02d60d23500,1,0,0,0,0
c9d31fe2197557b3,0,c9d31fe2197557b3,1,0,0,0,0
c9d477723e3fd889,0,c9d477723e3fd889,1,2,0,2,0
c9d5db459efdf291,0,c9d5db459efdf291,1,1,0,1,0
c9d9258133b6c3bc,0,c9d9258133b6c3bc,1,0,0,0,0
c9dbfbb719f814eb,0,c9dbfbb719f814eb,1,2,0,2,0
c9df97d96ae155b2,0,c9df97d96ae155b2,1,2,2,2,2
c9dfe4ce4c2d2711,0,c9dfe4ce4c2d2711,1,2,2,2,2
c9ec526509c12156,0,c9ec526509c12156,1,2,2,"2,2,2","2,2,2"
c9ee283716854f0a,0,c9ee283716854f0a,1,1,1,1,1
c9f52d0b4e02f40b,0,c9f52d0b4e02f40b,1,2,0,2,0
c9f7a0c9035e4419,0,c9f7a0c9035e4419,1,1,0,1,0
ca032e98458799fe,0,ca032e98458799fe,1,1,0,1,0
ca0b314669408c96,0,ca0b314669408c96,1,1,0,1,0
ca2a2621fe8aea14,0,ca2a2621fe8aea14,1,1,0,1,0
ca2ea51f463bc457,0,ca2ea51f463bc457,1,0,0,0,0
ca41a94e431fd7b5,0,ca41a94e431fd7b5,1,2,2,2,2
ca4f51fc25be2511,0,ca4f51fc25be2511,1,2,3,2,3
ca4f6ef1b258523b,0,ca4f6ef1b258523b,1,0,3,0,3
ca51845bc15ecfc4,0,ca51845bc15ecfc4,1,3,1,3,1
ca5d815329faa1d3,0,ca5d815329faa1d3,1,2,2,2,2
ca5e183dc37a4c38,0,ca5e183dc37a4c38,1,3,0,3,0
ca67c3a35346504d,0,ca67c3a35346504d,1,2,2,2,2
ca6922eca8940d44,0,ca6922eca8940d44,1,2,0,2,0
ca7b9e62b059a0c4,0,ca7b9e62b059a0c4,1,1,0,1,0
ca7ffcc2a31d8df6,0,ca7ffcc2a31d8df6,1,1,1,1,1
ca85d3dffe5003f3,0,ca85d3dffe5003f3,1,1,1,1,1
ca9791c5864527a9,0,ca9791c5864527a9,1,2,0,2,0
caa79357880ad74e,0,caa79357880ad74e,1,1,0,1,0
caab85ad4c8aea5d,0,caab85ad4c8aea5d,1,2,0,2,0
cab0af64566a54c7,0,cab0af64566a54c7,1,1,0,1,0
cab2faddf8ee0bd8,0,cab2faddf8ee0bd8,1,1,0,"1,1,1","0,0,0"
cabf576cdad80ac7,0,cabf576cdad80ac7,1,3,0,3,0
cacb011a694e7baf,0,cacb011a694e7baf,1,2,0,2,0
cadaaef9ea0078c2,0,cadaaef9ea0078c2,1,1,1,1,1
cadb45693f4f5d53,0,cadb45693f4f5d53,1,0,0,0,0
cade890b7fdc633a,0,cade890b7fdc633a,1,2,0,2,0
cae033b64d480850,0,cae033b64d480850,1,2,0,"2,2,2","0,0,0"
cae1c4645b5958d8,0,cae1c4645b5958d8,1,1,0,1,0
cafa9cf95e776938,0,cafa9cf95e776938,1,0,0,0,0
cafd450a9eee96d6,0,cafd450a9eee96d6,1,1,0,1,0
cb027e3259e714ce,0,cb027e3259e714ce,1,2,0,2,0
cb02edbd7512975a,0,cb02edbd7512975a,1,2,0,2,0
cb0484309af70c08,0,cb0484309af70c08,1,3,0,3,0
cb0755c1722f8892,0,cb0755c1722f8892,1,2,2,2,2
cb0ac67c6e291b59,0,cb0ac67c6e291b59,1,2,2,2,2
cb184900e631b999,0,cb184900e631b999,1,2,2,"2,1,2,2,2","2,2,2,2,2"
cb187272f08409d1,0,cb187272f08409d1,1,2,0,2,0
cb1a096d70b49f8e,0,cb1a096d70b49f8e,1,0,0,0,0
cb1a677ccf266b6d,0,cb1a677ccf266b6d,1,1,0,1,0
cb1f2eb1fea73c3a,0,cb1f2eb1fea73c3a,1,2,0,2,0
cb23bc0e3b1dcd28,0,cb23bc0e3b1dcd28,1,0,0,"0,0,0","0,0,0"
cb248c54b4699370,0,cb248c54b4699370,1,2,1,2,1
cb295d5943086b5f,0,cb295d5943086b5f,1,1,1,1,1
cb34e22c07d11065,0,cb34e22c07d11065,1,1,0,1,0
cb3e56e7aa1c8c2a,0,cb3e56e7aa1c8c2a,1,1,0,1,0
cb3f53c1663081cb,0,cb3f53c1663081cb,1,2,2,2,2
cb404a7bf9b131d9,0,cb404a7bf9b131d9,1,1,0,1,0
cb433d98a5b4a030,0,cb433d98a5b4a030,1,3,2,3,2
cb47fa3577d6d138,0,cb47fa3577d6d138,1,3,0,3,0
cb5adfc77c7da14c,0,cb5adfc77c7da14c,1,2,2,2,2
cb60e6ee2341da8b,0,cb60e6ee2341da8b,1,1,3,1,3
cb6a50dc7e7fcce1,0,cb6a50dc7e7fcce1,1,1,0,1,0
cb6aaba926a644c8,0,cb6aaba926a644c8,1,0,0,0,0
cb6be77cde7ad395,0,cb6be77cde7ad395,1,1,0,1,0
cb78c4c4532143f5,0,cb78c4c4532143f5,1,1,0,1,0
cb7a55c2fe629641,0,cb7a55c2fe629641,1,2,0,2,0
cb7f2e887c96787e,0,cb7f2e887c96787e,1,3,0,"3,3,3","0,0,0"
cb81f7b06b1850e0,0,cb81f7b06b1850e0,1,1,1,1,1
cb947ae64e1d7aad,0,cb947ae64e1d7aad,1,1,0,1,0
cb978f024aea41a8,0,cb978f024aea41a8,1,3,0,3,0
cb9e1f6f59525d4c,0,cb9e1f6f59525d4c,1,2,0,"2,2,2","0,0,0"
cba21eb1ddda7a32,0,cba21eb1ddda7a32,1,2,0,2,0
cba596ecb6a24e45,0,cba596ecb6a24e45,1,2,1,2,1
cba83ed8ed86ba9c,0,cba83ed8ed86ba9c,1,2,0,2,0
cbb5970b5ee4ffb8,0,cbb5970b5ee4ffb8,1,1,1,1,1
cbb69f1a4542e6dc,0,cbb69f1a4542e6dc,1,3,0,3,0
cbbb4ddd4f097220,0,cbbb4ddd4f097220,1,2,2,2,2
cbc1d0251befad40,0,cbc1d0251befad40,1,1,1,1,1
cbc3186aa5017a79,0,cbc3186aa5017a79,1,1,0,1,0
cbc514a7f089fb6f,0,cbc514a7f089fb6f,1,2,0,2,0
cbc610f39b95f3d3,0,cbc610f39b95f3d3,1,1,0,1,0
cbcb183b117c4347,0,cbcb183b117c4347,1,2,0,2,0
cbcdfe7cc1a5e9ae,0,cbcdfe7cc1a5e9ae,1,0,0,0,0
cbd17160cc145c61,0,cbd17160cc145c61,1,3,3,3,3
cbe2cb3c630843e3,0,cbe2cb3c630843e3,1,0,3,0,3
cbe3d6a52978f3f1,0,cbe3d6a52978f3f1,1,2,0,2,0
cbe6cf330e88394a,0,cbe6cf330e88394a,1,0,0,0,0
cbe7f38559f39b2b,0,cbe7f38559f39b2b,1,1,0,1,0
cbe8d0a06db9ff51,0,cbe8d0a06db9ff51,1,2,2,2,2
cbee66eba40b0b6a,0,cbee66eba40b0b6a,1,2,0,2,0
cbf0013cb39fee4d,0,cbf0013cb39fee4d,1,2,2,2,2
cbf14606ba73e250,0,cbf14606ba73e250,1,1,0,"3,1,1","0,0,0"
cbf8e581440c4702,0,cbf8e581440c4702,1,2,0,2,0
cc00ef2084adc869,0,cc00ef2084adc869,1,1,0,1,0
cc0a759d4552e6b7,0,cc0a759d4552e6b7,1,1,0,1,0
cc14e1885a0dd5e1,0,cc14e1885a0dd5e1,1,1,3,1,3
cc226e36e407b663,0,cc226e36e407b663,1,3,0,3,0
cc22dcdd4d89dbf0,0,cc22dcdd4d89dbf0,1,3,0,3,0
cc2abb78a382d2e2,0,cc2abb78a382d2e2,1,1,1,1,1
cc33d82c83314b24,0,cc33d82c83314b24,1,2,0,2,0
cc390bac1ffa6bbc,0,cc390bac1ffa6bbc,1,0,0,0,0
cc3f05a3b86f4733,0,cc3f05a3b86f4733,1,2,2,2,2
cc4195f7bdb07b35,0,cc4195f7bdb07b35,1,2,0,2,0
cc461f004607a1c2,0,cc461f004607a1c2,1,0,0,0,0
cc4c34b8e53640eb,0,cc4c34b8e53640eb,1,0,0,"0,0,0","0,0,0"
cc545bc71a3c8629,0,cc545bc71a3c8629,1,2,3,2,3
cc559b0a39d75455,0,cc559b0a39d75455,1,2,0,"2,3,2","0,0,2"
cc564aa0109cfd1f,0,cc564aa0109cfd1f,1,1,0,1,0
cc56f2956c931884,0,cc56f2956c931884,1,1,0,1,0
cc579c6e53bbeb4d,0,cc579c6e53bbeb4d,1,1,0,1,0
cc6c998c76b6d2f8,0,cc6c998c76b6d2f8,1,3,0,3,0
cc6fce2211191e32,0,cc6fce2211191e32,1,1,0,1,0
cc725be19a2f9317,0,cc725be19a2f9317,1,2,0,2,0
cc7708c0654a9bfd,0,cc7708c0654a9bfd,1,2,0,2,0
cc7cf7048e91742d,0,cc7cf7048e91742d,1,2,0,2,0
cc8c7075799410a4,0,cc8c7075799410a4,1,2,0,2,0
cc8d99f7557caded,0,cc8d99f7557caded,1,0,0,0,0
cc9a242343e00827,0,cc9a242343e00827,1,2,0,2,0
cc9afbb5c62f55c6,0,cc9afbb5c62f55c6,1,3,3,3,3
cc9c4bbcf5290d81,0,cc9c4bbcf5290d81,1,1,2,1,2
cca38f7278788a50,0,cca38f7278788a50,1,0,0,0,0
cca487c9ac83a789,0,cca487c9ac83a789,1,3,3,3,3
ccaa43068339c4e9,0,ccaa43068339c4e9,1,2,0,2,0
ccaea752277d3634,0,ccaea752277d3634,1,1,0,1,0
ccb4d955c19d257c,0,ccb4d955c19d257c,1,2,2,2,2
ccb511c0529d0055,0,ccb511c0529d0055,1,2,0,2,0
ccb5e7b7786b1096,0,ccb5e7b7786b1096,1,2,0,2,0
ccc6f6f0737d05c7,0,ccc6f6f0737d05c7,1,2,0,2,0
cccb0fab0e32717a,0,cccb0fab0e32717a,1,1,0,"2,1,1","0,0,0"
cccda5ca2e0bbc3d,0,cccda5ca2e0bbc3d,1,1,1,1,1
ccceea9342d11cf3,0,ccceea9342d11cf3,1,1,0,1,0
ccd902800bdeb90c,0,ccd902800bdeb90c,1,2,0,"2,2,2","0,0,0"
ccda4eb130702fb3,0,ccda4eb130702fb3,1,0,0,0,0
cce66b708e5feeae,0,cce66b708e5feeae,1,0,0,0,0
cce95159cb582970,0,cce95159cb582970,1,2,0,2,0
ccec9bf63da81db8,0,ccec9bf63da81db8,1,2,0,2,0
ccf6df00e56ce184,0,ccf6df00e56ce184,1,1,0,1,0
ccfc314d08e32dde,0,ccfc314d08e32dde,1,1,1,1,1
ccfc51488329b689,0,ccfc51488329b689,1,3,2,3,2
ccfd38a58f44ed16,0,ccfd38a58f44ed16,1,3,0,3,0
ccfdeaa922d044f6,0,ccfdeaa922d044f6,1,0,0,0,0
ccff36a7a4f292ae,0,ccff36a7a4f292ae,1,1,0,1,0
cd005becd1be22a3,0,cd005becd1be22a3,1,3,0,3,0
cd01a21e100b70c8,0,cd01a21e100b70c8,1,1,0,1,0
cd15a93d21ebd5d4,0,cd15a93d21ebd5d4,1,2,3,2,3
cd2171568e7024fa,0,cd2171568e7024fa,1,1,0,1,0
cd263169af199da1,0,cd263169af199da1,1,1,0,1,0
cd3096462886ca58,0,cd3096462886ca58,1,1,0,1,0
cd48808482aa5290,0,cd48808482aa5290,1,1,1,1,1
cd51da37b5effeab,0,cd51da37b5effeab,1,2,0,2,0
cd533e04d63a7d80,0,cd533e04d63a7d80,1,0,0,0,0
cd5cf4af21da165b,0,cd5cf4af21da165b,1,2,0,2,0
cd5fa26e06e47c5c,0,cd5fa26e06e47c5c,1,2,2,2,2
cd60610cd6c3da22,0,cd60610cd6c3da22,1,2,0,2,0
cd60d526f066bf3e,0,cd60d526f066bf3e,1,2,0,2,0
cd6374e516c24135,0,cd6374e516c24135,1,2,0,2,0
cd6bb989b50903ba,0,cd6bb989b50903ba,1,1,1,"1,1,1","1,1,1"
cd72a7617b2d982f,0,cd72a7617b2d982f,1,2,0,2,0
cd742dca73a38e0e,0,cd742dca73a38e0e,1,0,0,0,0
cd77466041bd3172,0,cd77466041bd3172,1,2,2,2,2
cd7fc9097f11a6ac,0,cd7fc9097f11a6ac,1,1,0,1,0
cd85449389e881e5,0,cd85449389e881e5,1,0,0,0,0
cd862c909046f652,0,cd862c909046f652,1,2,0,2,0
cd8b97d4671060e1,0,cd8b97d4671060e1,1,3,1,3,1
cd8c94bdb6614ccc,0,cd8c94bdb6614ccc,1,1,0,1,0
cd9402972dc0b55c,0,cd9402972dc0b55c,1,1,1,1,1
cd964646002ad2ec,0,cd964646002ad2ec,1,1,1,1,1
cd97e6afa996e4c1,0,cd97e6afa996e4c1,1,1,0,1,0
cd999d202d855264,0,cd999d202d855264,1,1,0,1,0
cd9fdc77c4447383,0,cd9fdc77c4447383,1,3,0,3,0
cda46ac2a2a4da04,0,cda46ac2a2a4da04,1,3,0,3,0
cda99061ce2fd52e,0,cda99061ce2fd52e,1,1,0,1,0
cdaa7e19cd39deb9,0,cdaa7e19cd39deb9,1,2,2,2,2
cdaed8dc3d873b27,0,cdaed8dc3d873b27,1,1,0,1,0
cdb3d68e70864cc1,0,cdb3d68e70864cc1,1,2,0,2,0
cdb9955e69432550,0,cdb9955e69432550,1,1,0,1,0
cdbceb343f651052,0,cdbceb343f651052,1,2,0,"2,2,2","0,0,0"
cdbfe6252136c29e,0,cdbfe6252136c29e,1,2,0,2,0
cdd62ead85f01665,0,cdd62ead85f01665,1,3,3,3,3
cdd70a5e0759c0aa,0,cdd70a5e0759c0aa,1,3,0,"3,2,3","0,2,0"
cdd8491f20ad6ca4,0,cdd8491f20ad6ca4,1,2,2,2,2
cddb48bc2a74f6b4,0,cddb48bc2a74f6b4,1,2,2,2,2
cddce977c9aee3fa,0,cddce977c9aee3fa,1,1,0,1,0
cdf4e4adc9b83ed5,0,cdf4e4adc9b83ed5,1,2,0,2,0
ce0336f89286d23e,0,ce0336f89286d23e,1,1,0,1,0
ce09a2b79a20f264,0,ce09a2b79a20f264,1,3,0,3,0
ce0c9035e201de9f,0,ce0c9035e201de9f,1,2,0,2,0
ce0cd1e1ced565e2,0,ce0cd1e1ced565e2,1,1,0,1,0
ce1d42e0ce89087c,0,ce1d42e0ce89087c,1,2,2,2,2
ce26212940cb4841,0,ce26212940cb4841,1,2,2,2,2
ce31fc54a913320d,0,ce31fc54a913320d,1,1,0,"1,1,1","0,0,0"
ce32b37f29b5c08c,0,ce32b37f29b5c08c,1,1,0,1,0
ce3f1b5f68a71eac,0,ce3f1b5f68a71eac,1,3,3,3,3
ce46900f18f9d659,0,ce46900f18f9d659,1,2,0,2,0
ce4868fab699bd95,0,ce4868fab699bd95,1,2,0,2,0
ce4ad6ca16a1dde7,0,ce4ad6ca16a1dde7,1,2,2,2,2
ce545446f4077cf0,0,ce545446f4077cf0,1,0,0,"0,2,0","0,2,0"
ce5ceeae3b141ced,0,ce5ceeae3b141ced,1,3,1,3,1
ce8745ce22e78748,0,ce8745ce22e78748,1,1,0,1,0
ce9b936d0e13716c,0,ce9b936d0e13716c,1,1,0,1,0
ce9ef79272b9b437,0,ce9ef79272b9b437,1,2,0,2,0
cea023f244ae78bc,0,cea023f244ae78bc,1,0,0,0,0
cea591ab7e170832,0,cea591ab7e170832,1,2,2,2,2
cebf8838c04fb78f,0,cebf8838c04fb78f,1,2,0,2,0
cec2eb0100355d36,0,cec2eb0100355d36,1,2,0,2,0
cec381c9c65681fc,0,cec381c9c65681fc,1,2,0,2,0
cec4cefb68606a2c,0,cec4cefb68606a2c,1,2,1,2,1
cec8aae505ccb689,0,cec8aae505ccb689,1,3,0,3,0
cecf74fab904817b,0,cecf74fab904817b,1,3,0,3,0
cedf7136372bae0b,0,cedf7136372bae0b,1,2,2,2,2
cefa4bba33ad25a1,0,cefa4bba33ad25a1,1,2,2,2,2
cf06de84abfa3586,0,cf06de84abfa3586,1,3,0,3,0
cf08ded06041feba,0,cf08ded06041feba,1,2,2,"2,2,2","2,2,2"
cf110c8cd5c07ca3,0,cf110c8cd5c07ca3,1,2,2,"2,3,2","2,2,2"
